IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),1.B.2,Oil and Natural Gas,CO2,fossil,0.000002364152205,0.000002362164397,0.000002295574404,0.000002931233194,0.000002311148439,0.000001690972295,0.000001837538578,0.000002817961025,0.00000185213461,0.000001764575005,0.000002098985176,0.000001639849463,0.000001840384914,0.000001560267258,0.000001272317551,0.0000004107343591,0.0000001235830816,0.0000001560668108,0.0000002580841915,0.0000003699637266,0.0000002230081781,0.0000002115813867,0.000001482162244,0.000001752092891,0.000001963052654,0.000003494268663,0.000002671329232,0.000004551321773,0.000002176953869,0.00000272940157,0.000002933488955,0.000003100142726,0.000003412750802,0.000003732209134,0.000003951921776,0.000004058511985,0.000005048255848,0.000005055894227,0.000005260955463,0.000005658688953,0.000005812243968,0.000005867425648,0.000001415171947,,,,,,,,,,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),2.A.3,Glass Production,CO2,fossil,0.00009955,0.00009875,0.000098,0.0000973,0.0000966,0.00009585,0.00009515,0.00009445,0.00009385,0.0000933,0.0000928,0.0000925,0.0000923,0.00009225,0.00009245,0.0000928,0.00009335,0.00009405,0.00009525,0.00009705,0.00009965,0.0001031,0.0001072,0.00011195,0.0001169,0.00012195,0.00012705,0.00013205,0.00013685,0.0001409,0.00014405,0.0001462,0.00014735,0.0001477,0.00014755,0.0001471,0.00014635,0.00014535,0.00014425,0.00014335,0.0001428,0.00014275,0.00014315,0.0001427000175,0.0001435511208,0.0001444073004,0.0001447287605,0.0001450509361,0.000145373829,0.0001459085913,0.0001463800854,0.0001468531031,0.0001473276493,0.0001477829919
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,0.02783581441,0.02761101939,0.02769043857,0.02856880503,0.0286700904,0.02983886291,0.03046194756,0.03082581119,0.03092591343,0.03132331944,0.03145829265,0.03112661166,0.0319830265,0.03413242988,0.03290793646,0.03860924269,0.033634603,0.03587172023,0.0394782545,0.04646348704,0.03622276288,0.03927903165,0.03961338721,0.04179165384,0.043292341,0.05061242992,0.04642871538,0.05573454908,0.04944910119,0.05130177565,0.04942105014,0.05139913897,0.05140036233,0.05283532387,0.0535381847,0.05966594176,0.06490964668,0.06487854848,0.06462824735,0.07289331535,0.07147307203,0.05783413968,0.0754243365,0.08225695797,0.08442388049,0.0869939793,0.09168718391,0.08448471968,0.08636494708,0.09288580801,0.04814825451,0.05157702268,0.0510132432,0.05045619671
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),4.C,Incineration and Open Burning of Waste,CO2,fossil,,,,,,,,,,,,,,,,,,,,,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00148937087,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174,0.00297874174
Annex_I,OECD_Europe,FRA,France,1.A.1.a,Main Activity Electricity and Heat Production,CO2,fossil,76167.31365,86083.42736,86691.48906,103329.4234,100361.373,90065.53385,116679.5402,105433.9189,107929.4501,117018.0554,111829.7785,87270.08922,91758.23867,76153.66228,63687.4602,53434.52666,41843.04579,37334.19875,39308.50534,52157.00957,47090.12633,57264.41976,46430.77818,34378.97297,33407.57711,38099.14822,41374.21452,37470.60636,52098.74288,46297.12469,48853.23466,42970.17574,47146.74982,49739.31837,49128.42118,58563.172,53957.40783,55027.31033,50395.0911,51339.13179,53997.01391,46122.26793,50340.90702,48652.05132,36666.07391,39071.08779,41253.8508,45650.48472,38027.89021,37429.04072,33999.60007,36018.63541,38285.24493,23941.35641
Annex_I,OECD_Europe,FRA,France,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CO2,fossil,22878.48659,23593.29871,24648.42333,25795.89096,25844.11561,26341.74686,28515.23097,28217.58763,25771.99588,25927.1095,25285.18938,23445.8439,18811.15131,19147.97675,16904.57751,17501.511,16066.56691,15835.63465,16313.84369,16274.10814,27754.58288,28595.06937,27850.19906,27094.78722,27946.83628,28172.34518,28630.21358,28039.98528,27975.16041,27885.85358,28395.14511,26909.89031,25471.57751,25535.52955,25812.08467,22339.98382,22795.54113,23429.42587,24550.63274,21405.03889,20393.51574,18498.30455,16060.73709,14945.83921,12866.99682,13537.43384,12092.18637,16568.495,21363.93989,19324.33989,14273.67562,15952.61456,15546.66335,12961.17742
Annex_I,OECD_Europe,FRA,France,1.A.2,Manufacturing Industries and Construction,CO2,fossil,153413.9475,134583.313,127072.7224,122875.671,127004.243,109282.4555,111854.3094,110449.9452,110893.1811,115835.9169,110197.4279,91464.60754,81922.79887,80078.89439,80310.25136,80329.52946,75288.47948,75298.21869,73274.12219,73390.21567,60545.59331,61001.18987,61373.84286,57486.47423,57195.73506,59371.51242,62629.09105,61616.61285,58467.70436,56621.71393,55448.52976,59344.23017,57155.2162,56625.32209,53081.89447,55129.59567,54835.19987,54027.15098,52536.11939,41248.28002,45104.65727,50247.9157,47731.53211,48870.34793,46251.80755,44618.28968,46295.57662,41386.41059,40355.4212,38440.65367,35894.18385,46130.98521,43037.54915,38054.37
Annex_I,OECD_Europe,FRA,France,1.A.3.a,Civil Aviation,CO2,fossil,166.320042,154.000007,141.679972,147.84014,120.120126,113.959965,1334.541923,1334.547762,1349.903664,1399.084288,1884.838934,1620.420888,1817.194748,1620.420888,1543.552937,1546.627329,1614.261014,1789.512972,1992.441162,2075.46898,2164.623986,2542.7875,2622.724586,2770.283974,2674.974345,2555.05267,2705.691994,2776.410867,2927.056023,2890.172955,3080.792206,3142.276231,2930.130416,2779.463655,2653.409255,2631.893185,2625.744106,2625.744106,2628.807409,2496.631367,2416.672683,4489.946259,4504.300357,4445.331676,4258.180134,4252.500613,4385.59735,4533.619116,4768.619859,4846.55156,2982.632583,3673.35333,4691.010402,5172.856547
Annex_I,OECD_Europe,FRA,France,1.A.3.b_noRES,Road Transportation no resuspension,CO2,fossil,50795.66543,55918.6991,61453.91424,66992.10721,66382.75832,68848.78279,74902.92712,75705.16205,79295.44131,81435.61488,82105.75866,84270.61387,84962.32168,85947.54341,87756.48315,87596.485,92037.17981,95153.86082,101075.9466,105048.5677,108837.6427,111622.0549,114120.8182,114999.715,116463.8774,117296.0291,117036.6266,119178.8143,123280.1152,123957.9844,126796.924,129004.0122,129105.0268,127902.5789,128070.2287,126059.0776,126373.6223,125533.4679,119602.0367,118381.6174,118826,121738.124,120686.7271,119713.2222,120127.7633,121278.3892,121756.823,122138.3922,119037.627,118663.9981,101430.1593,113439.0887,116726.3929,115178.7221
Annex_I,OECD_Europe,FRA,France,1.A.3.c,Railways,CO2,fossil,3143.097731,2262.286498,2172.388104,2399.266194,2399.603349,2275.016307,1849.018887,1792.927193,2069.585083,2051.640849,1917.392837,1799.945939,1533.894145,1669.691226,1574.991441,1533.954817,1429.785214,1398.218414,1366.651918,1303.518629,1208.818844,1335.085429,1347.711965,1420.254096,997.3226166,1205.72279,1060.577221,1306.796656,1420.436394,1164.746823,1152.059636,760.7549711,782.851643,741.8150185,738.6583066,669.2118978,647.1152333,602.9222082,625.0185689,571.3554081,539.7889193,549.2587363,527.1620718,520.8489593,445.0891341,495.595583,398.6387859,414.4189292,363.1359494,364.0545745,303.4246281,345.3196863,358.7866176,354.2716842
Annex_I,OECD_Europe,FRA,France,1.A.3.d,Water-borne Navigation,CO2,fossil,1622.646859,2166.138416,2121.702759,2123.097625,2227.32821,2165.408117,2020.262548,2025.84774,3705.347191,1893.359652,2477.433524,2244.42509,2253.427835,2146.391082,2109.375037,2100.357625,2036.438102,2039.981188,2065.234564,755.2205379,1016.195601,1346.680657,1263.996955,1294.24533,1241.020853,1262.781019,1321.440429,1377.728406,1474.132021,1468.103032,1439.235462,1313.08633,1325.082367,1399.7258,1599.835563,1436.065009,1476.881394,1532.548721,1463.618978,1478.86495,1484.762117,1339.162661,1332.036999,1346.23339,1342.946946,1359.754776,1388.462937,1378.311455,1388.570525,1488.435016,1285.880372,1456.234676,1593.416799,1508.768063
Annex_I,OECD_Europe,FRA,France,1.A.3.e,Other Transportation,CO2,fossil,,,,,,,,,,15.47993808,9.28816254,,3.09605418,3.09605418,3.09605418,,,,,,,,,,,,,,18.57599226,34.76269149,9.28816254,,,,,,,,,0.90874707,3.73622634,42.35111859,42.35111859,42.35111859,42.35111859,42.35111859,42.71447829,79.01885838,90.39759333,0.41291844,,,,
Annex_I,OECD_Europe,FRA,France,1.A.4,Residential and other sectors,CO2,fossil,105678.2303,118255.4159,134057.1902,150094.1444,131674.3457,123618.9502,125607.5298,123581.8001,136888.3906,128984.3715,119506.9427,115043.1415,106540.0077,107160.2152,107606.4692,107754.9927,111308.7144,106281.961,98157.17411,98259.10344,96740.31797,106410.9685,104156.214,101367.2578,95655.56152,95603.10248,104707.7885,99207.56362,102928.4981,104359.476,97604.89982,102713.7796,95990.86868,100637.9617,104861.7507,102074.2516,96898.96108,88121.46069,94841.30383,96894.61621,94921.81402,80974.55044,86980.81849,90122.3942,74640.50938,77536.26505,77696.29248,77284.63713,73169.88887,71322.65196,68923.14462,72655.50765,61603.30363,57129.19274
Annex_I,OECD_Europe,FRA,France,1.A.5,Non-Specified,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,183.0751518,146.4541327,120.5711113,117.5219737,82.42082177,57.99635023,54.9472126,1905.922535,1937.702027,1894.689885,2047.137779,2616.655618,2920.997528,2937.18333,2804.893272,2823.507102,2674.188913,2688.61512,2387.066669,2364.098223,2598.1757,2239.236596,2188.36522,2076.522369,1996.760609,1319.826183,1296.674068,1388.141264,1579.192886,1449.593366,2092.71596,2086.60928,2038.852575
Annex_I,OECD_Europe,FRA,France,1.B.1,Solid Fuels,CO2,fossil,7113.335993,5392.924404,5775.152072,5739.696103,6406.709116,5450.366313,5435.820637,3523.979835,2252.205083,3598.896078,5135.130766,5408.460275,5418.23485,5033.213753,5029.704065,5145.13715,4024.808949,2881.6646,3853.525089,3619.503843,1992.111321,1683.010742,1987.708883,2112.154973,1529.330355,2520.109817,1655.526235,1488.616769,1209.764507,1229.451722,624.9047044,2357.201236,2592.555712,1440.406587,1297.233619,1710.582235,968.1718834,1866.858141,2045.014266,1533.756518,1467.837837,1390.187055,1770.791486,1637.722302,1405.300566,1423.059055,1489.959292,1420.176628,2376.779143,2322.658422,1677.451462,1504.590195,1346.183791,1203.954476
Annex_I,OECD_Europe,FRA,France,1.B.2,Oil and Natural Gas,CO2,fossil,4146.610443,9523.678618,9205.193794,9573.428653,9283.633308,7104.714015,8578.65643,7790.001609,7843.881557,6499.808181,4834.924627,3527.652053,3375.027468,1117.007039,1240.669697,1217.087938,985.1430956,813.128343,1189.996593,1143.240423,1279.085012,1573.110572,1492.150778,1384.503254,1529.929239,1747.063402,1389.112603,1355.469693,1573.036375,1653.668946,1225.003708,1048.745596,971.7722236,1264.297149,1681.695339,1767.741292,1506.842914,1495.98578,900.6188343,846.5331536,940.410011,1141.294875,1023.584697,1245.344859,1133.678684,1172.524277,1109.986776,1101.635826,1042.455079,1051.994282,860.319052,801.7995467,905.6795394,874.4463623
Annex_I,OECD_Europe,FRA,France,2.A.1,Cement production,CO2,fossil,14326,14210,14725.8,14797.4,15502.5,14048.1,14351.4,13857,13415.1,13161.6,13153.2,12633.6,11588.4,10755.5,9874.5,9568.2,9201.6,9917,10617.2,10764,10844.08,10297.56,9263.8,8518.64,8700.64,8561.8,8363.68,8042.32,8612.24,8314.8,8487.96,8581.56,8569.08,8482.76,8941.9226,9010.95676,9218.69208,9387.56884,8809.27944,7656.33804,7790.83396,7947.78608,7382.6168,7165.42944,6834.43956,6521.24772,6588.06616,6425.965816,6694.302479,6812.296706,6613.035832,7045.528858,7047.139633,7047.139633
Annex_I,OECD_Europe,FRA,France,2.A.2,Lime production,CO2,fossil,3278.775,3333.9,3548.25,3762.525,3827.175,3403.95,3486.3,3336.6,3480.9,2902.575,2707.275,2524.275,2245.275,2209.2,2347.35,2324.925,2177.25,2245.275,2316.75,2313.3,2691.905591,2608.990333,2399.556995,2412.656968,2634.386921,2609.553825,2592.715428,2575.214417,2670.473499,2647.025632,2694.856107,2250,2625,2625,2700,2475,3000,3000,3000,2625,2850,2925,2925,2925,2148,1878,1875,1950,1950,1950,1950,1950,1875,2250
Annex_I,OECD_Europe,FRA,France,2.A.3,Glass Production,CO2,fossil,492.1709641,496.8522009,501.8990793,507.0136348,511.7547435,515.8185967,519.1027346,521.7519481,524.0082679,526.231005,528.6870623,531.4427497,534.4342937,537.6388615,540.9971848,544.4546653,548.0312729,551.7332662,555.4801469,559.1594967,606.66956,600.67,592.76616,538.77698,566.43076,596.81384,585.68734,608.64832,605.92084,593.57424,591.85924,573.08594,619.9592,572.6328767,579.5357517,555.671408,556.9647171,534.5764821,467.859208,380.2306189,408.9638315,446.2667498,425.9092735,411.7221455,421.1411784,437.0085315,394.1992586,459.1491268,477.351763,470.725129,418.257819,420.244429,420.244429,420.244429
Annex_I,OECD_Europe,FRA,France,2.A.4,Other Process Uses of Carbonates,CO2,fossil,3110.912422,3110.912422,3118.621384,3254.078858,3286.015987,2982.062629,2984.26519,3044.835605,3029.417681,3267.294222,3258.52852,3330.022658,2597.80489,2597.58219,2476.886759,3037.648903,2901.725928,2925.828355,2932.732055,2952.230304,3156.014674,3064.444125,3032.595136,3018.305627,3186.240946,3097.815219,2956.247017,3104.897477,3107.591504,2658.352034,2707.524575,2702.069308,2779.715929,2601.305228,2784.166379,2753.06486,2679.951814,2656.869333,2418.751768,2027.600376,2357.342309,2257.966143,2238.033756,1430.135258,1388.321166,1363.589517,1364.72824,1194.933828,1309.044962,1247.582003,1168.984634,1173.349559,1173.349559,1173.349559
Annex_I,OECD_Europe,FRA,France,2.B,Chemical Industry,CO2,fossil,7302.75589,7291.938965,7856.26887,8493.780029,7419.476463,6096.508453,9633.76364,9478.622143,9629.509756,10103.70787,8553.62959,8391.909153,8963.743543,9368.264198,10092.43116,9391.900904,9632.500406,9961.41322,9304.234974,8283.316942,8222.03608,9272.731956,9484.60248,9055.207743,8739.187266,8625.570191,9058.619229,9293.750928,9079.467718,9021.087394,8998.811818,8260.054001,7864.984844,8342.563474,8020.932835,8169.958511,7086.147747,7656.151841,6872.229941,10917.50302,12841.56651,12603.01588,10551.70875,6455.986341,6860.14526,6828.176458,7239.336004,7066.307026,6385.616661,6860.263673,6828.863317,6908.063247,6300.227437,5737.907018
Annex_I,OECD_Europe,FRA,France,2.C,Metal Industry,CO2,fossil,9992.762467,9376.364098,10194.51791,10013.0057,9199.251076,8365.505063,8196.314474,7160.116541,6861.577037,7450.458812,6992.117626,6389.484477,4701.663051,4253.37313,5093.620825,4737.112997,4238.7138,4107.791605,4297.449169,4249.213734,3934.413607,3720.233665,3623.909487,3426.696889,3537.233526,3557.6244,3410.54142,3687.310436,3781.6507,3853.552464,3966.891737,3836.129866,3881.634343,3736.461973,3510.010738,3356.049551,3517.892753,3394.183911,2930.465668,2283.095531,2902.035028,3042.861962,2903.827966,2756.117313,2980.051949,2829.580356,2853.917745,2900.20196,2546.003128,2487.055839,2010.937308,2322.476643,2111.062344,1839.813248
Annex_I,OECD_Europe,FRA,France,2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,1802.496404,1771.475834,1768.309054,1777.010314,1697.286405,1594.904218,1694.134483,1723.526118,1711.287837,1759.092694,1773.971304,1771.269509,1751.577573,1682.648503,1664.014278,1617.58388,1618.55573,1656.912251,1675.779733,1729.957082,1678.773546,1658.923148,1600.676607,1543.865608,1560.875744,1555.273909,1539.735373,1589.065952,1714.016519,1644.898375,1692.632298,1727.189004,1660.040656,1641.336771,1646.989141,1572.518024,1559.74124,1540.515335,1387.231853,1159.514049,1205.473354,1242.591628,1245.589131,1228.912917,1251.19253,1289.95452,1260.566464,1245.621704,1118.863109,1227.343717,1179.57566,1137.837443,1046.844412,975.3410326
Annex_I,OECD_Europe,FRA,France,3.C.2,Liming,CO2,fossil,2709.142857,2709.142857,2709.142857,2709.142857,2479.714286,2809.714286,2900.857143,2995.142857,3284.285714,3604.857143,3303.142857,3381.714286,3177.428572,3334.571429,3441.428572,3535.714286,3741.571429,3702.285714,3657.028572,3569.971429,3605.485714,3576.571429,2127.714286,2310,3176.171429,3450.228572,3527.228572,3653.571429,3500.828572,3734.971429,3352.171429,3474.428572,3385.904762,3408.952381,3405.6,2535.866667,2399.571429,2566.457143,2209.847619,2308.533333,2142.8,1990.895238,2217.809524,2104.666667,2011.847619,1960.095238,1908.761905,1855.542857,1814.685714,1913.161905,1430.942857,1517.476191,1459.111722,1750.934066
Annex_I,OECD_Europe,FRA,France,3.C.3,Urea application,CO2,fossil,75.42855771,75.42855771,75.42855771,75.42855771,72.28570114,84.85712743,114.7142649,108.4285517,149.2856871,213.7142469,212.1428186,268.7142369,303.2856591,300.1428026,240.4285277,347.2856511,451.7856321,409.5142113,407.7856401,418.7856381,399.6142131,427.4284937,377.1427886,400.7142129,355.4570782,290.55709,346.3427942,352.3142217,363.6285053,405.8999262,314.2856571,380.442788,372.4285037,383.4285017,395.8427852,449.4284897,408.5713543,493.1141961,485.4141975,438.4284917,618.1998876,409.6713541,529.2570466,535.2284741,564.7713259,760.5712903,825.4712785,759.1570048,676.9713055,599.6570338,493.2713389,576.2427524,526.3970471,480.8630566
Annex_I,OECD_Europe,FRA,France,4.C,Incineration and Open Burning of Waste,CO2,fossil,1225.257672,1245.299867,1266.203079,1287.367542,1307.877873,1327.081715,1339.818363,1351.213148,1361.778035,1372.262043,1383.242287,1394.01504,1405.188789,1416.840018,1429.03032,1441.736296,1454.851114,1468.573092,1482.038643,1494.08867,1503.934484,1551.092081,1633.650329,1628.890513,1787.89562,1793.176645,1792.835656,1693.281967,1756.319352,1789.308485,1879.451234,1947.254661,2063.37173,2060.712031,2070.098192,2100.666944,2089.374792,2106.873028,2146.110828,1995.8479,2182.307693,2316.271237,2478.840147,2249.178514,2370.761293,2322.638005,2227.870888,2236.64828,2284.469701,2350.264005,2150.384215,2302.74335,2317.717842,2333.906257
Annex_I,OECD_Europe,FRO,Faroe Islands,2.A.3,Glass Production,CO2,fossil,0.00192935,0.00194915,0.001968,0.00198655,0.0020058,0.00202645,0.0020487,0.00207235,0.0020973,0.0021234,0.0021505,0.00217795,0.00220525,0.00223305,0.00226195,0.002292,0.00232505,0.0023597,0.00238945,0.00240525,0.00240155,0.0023747,0.0023287,0.00227505,0.00223,0.00220495,0.00220405,0.00222335,0.0022563,0.0022926,0.00232455,0.0023506,0.0023726,0.0023906,0.00240515,0.00241685,0.00242525,0.00242995,0.00243145,0.00243065,0.00242835,0.0024246,0.00241965,0.002420855791,0.002414710106,0.002408580022,0.002404626027,0.002400678522,0.002396737498,0.002391913839,0.002387354586,0.002382804023,0.002378262134,0.002373778857
Annex_I,OECD_Europe,FRO,Faroe Islands,2.A.4,Other Process Uses of Carbonates,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001253715,0.000014525,0.00000249,0.00000415,0.000336565,0.00034362,0.000273485,0.00063329,0.00056772,0.00027639,0.00065736,0.000529955,0.00007968,0.000113295,,,,,,,,,,,,,,
Annex_I,OECD_Europe,FRO,Faroe Islands,2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,0.08662522,0.08787636699,0.08881095826,0.08943799311,0.09024322394,0.09081519199,0.09132716798,0.09176235244,0.09046251279,0.09240392273,0.09285553662,0.09348186152,0.09392465251,0.093774777,0.09453642477,0.09507638774,0.09573772176,0.09654054707,0.09712340052,0.09738776732,0.09722432646,0.09663249656,0.09557287675,0.09438760463,0.09330320841,0.09545900728,0.09213006117,0.09902108919,0.09226076202,0.09252124573,0.09273167865,0.09282356396,0.09286054969,0.09281600753,0.09765221832,0.09246083831,0.09584362609,0.0919602754,0.09158174329,0.09121526554,0.09084997156,0.09066602096,0.09034245956,0.0907197056,0.09049078799,0.09085684309,0.09115959492,0.09158820128,0.09211388229,0.0923406594,0.09291676054,0.09312520916,0.09521828434,0.09535468434
Annex_I,OECD_Europe,FRO,Faroe Islands,4.C,Incineration and Open Burning of Waste,CO2,fossil,0.7894362,0.8297030402,0.8709401635,0.9131475698,0.9575342672,1.001705342,1.036805004,1.073783632,1.1101077,1.147032419,1.184557789,1.211718037,1.240503128,1.268148517,1.297464954,1.328521744,1.362874425,1.399152276,1.432827295,1.46376087,1.48865711,1.500831827,1.507854789,1.509518079,1.513969016,1.526428661,1.54380904,1.557616305,1.587109853,1.613261305,1.661267282,1.695304227,1.725952874,1.754953575,1.789845293,1.826985609,1.836611455,1.84816247,1.859713486,1.871264501,1.882815517,1.894366532,1.905917548,1.905917548,1.905917548,1.905917548,1.905917548,1.919393732,1.934795086,1.95019644,1.963672625,1.977148809,1.991395062,2.005743965
Non-Annex_I,Oceania,FSM,"Micronesia, Federated States of",2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,0.005431310038,0.005491431979,0.005508230757,0.005507346611,0.005523261242,0.005583383183,0.005692133164,0.005845090455,0.006031645301,0.006237651363,0.00645161474,0.006672651288,0.006901645151,0.007133291452,0.007359632876,0.007576248693,0.007776065731,0.007959083992,0.00813591323,0.008318931491,0.008516980238,0.01076981435,0.0109994765,0.01122481549,0.01141115448,0.01153519226,0.01160592396,0.01161918615,0.01159619835,0.01155906421,0.01152458251,0.01150159471,0.01148479593,0.01146976544,0.01144943008,0.01141494838,0.01136985692,0.01143340815,0.01125715938,0.01119138378,0.01105737281,0.01113761062,0.0111108972,0.01115959598,0.01115818866,0.01120213865,0.01127803011,0.01140092888,0.01144323496,0.01154453007,0.01162152762,0.01169711176,0.01177623248,0.01186031149
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.1.a,Main Activity Electricity and Heat Production,CO2,fossil,80.21334633,80.21334633,89.8389141,112.2985648,64.17074079,77.00482374,112.2985648,48.12782403,48.12782403,102.6729971,121.9241252,121.9241252,121.9241252,237.0487613,125.1326478,240.2572839,243.4658065,249.785933,252.9944555,227.8065209,266.384392,277.0426589,284.2904096,300.7597164,224.1180466,292.4910286,385.41483,398.5927481,465.5501366,439.1195654,431.4390416,395.1489277,431.5831323,479.1465477,505.6473835,600.5696793,579.7983941,742.5281708,648.7725326,649.8546625,761.732573,861.0720549,868.2187975,781.611692,808.8055949,868.5551498,951.2527937,1302.408225,1193.151406,1173.541991,1146.740531,1208.990888,1245.888902,1189.383103
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CO2,fossil,,,,,,,,,,,,,,,,,,,,65.63707293,39.12974439,39.12974439,25.04308488,34.03027683,31.15230195,39.12974439,25.04308488,19.33762512,21.15536049,17.92388829,21.15536049,22.21560561,23.27585073,24.58859073,24.08383659,25.29557976,26.05283439,28.0220622,31.40479683,31.40479683,31.40479683,27.46657122,43.16896683,46.90519878,45.64295439,44.93620098,48.67243293,252.3456871,243.6833674,214.9759315,252.6921521,284.7013602,266.6466465,235.2202193
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.2,Manufacturing Industries and Construction,CO2,fossil,395.1580142,395.1580142,382.7119007,420.0499006,410.7154064,573.8650972,925.1652965,781.8374819,1081.315818,919.7128346,839.4517271,992.9207657,866.2047501,898.6144279,827.6214695,795.361426,492.9741663,484.2967536,585.7948887,287.371004,137.6866916,195.4403873,272.380797,307.9932196,410.7571371,448.9684652,460.9798515,509.8996531,524.6030662,485.0971432,523.8936408,533.776254,343.3288033,355.8040938,343.5483822,543.6339518,629.4863045,521.3786209,678.69968,774.6391416,916.0452452,1034.654201,1105.521666,1220.862357,1195.104786,1169.347548,1181.932136,493.6288681,495.6327447,502.1626023,448.370439,442.0705762,505.3446059,527.0592749
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.3.a,Civil Aviation,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3777857,6.3777857,6.3777857,9.5668287,3.189043,6.3777857,6.3777857,6.3777857,6.3777857,6.64241435,4.9076456,0.0862147,0.64721085,5.43061805,6.689833802,7.760839019
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.3.b_noRES,Road Transportation no resuspension,CO2,fossil,,,,37.25581167,37.25581167,43.46491842,78.65468682,434.801502,553.725043,259.1636718,240.7315331,447.1163319,471.1224748,427.9691764,240.4199205,323.3222453,470.7068964,314.6318075,342.7813044,411.9143962,323.1145979,393.8060379,368.6571251,394.4292642,314.2162217,343.0929176,346.0935086,380.7640166,406.0166115,386.557836,320.4253353,360.8896627,393.1825211,351.6796807,374.1393314,367.6183205,370.6192031,425.0600922,428.0609675,399.4958916,631.7446475,717.6475363,750.1486444,842.1569652,825.9067123,803.4470616,822.4902587,197.1603133,198.437575,198.437575,168.8099546,171.3638629,196.3724068,205.1993498
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.4,Residential and other sectors,CO2,fossil,,,,40.93990314,47.2383719,62.9844,56.68593124,59.83531661,59.83531661,50.38745529,56.52136339,59.67045397,299.0111021,258.0711989,314.0991021,323.5466614,270.0098136,229.2347731,260.7271241,105.5921729,118.0245435,133.4414133,130.2923299,130.2923299,185.1469314,191.5639766,197.5927199,213.411333,200.4720771,193.7712888,168.3405631,165.0268758,193.7715845,177.5183899,183.9945649,196.3677821,196.203208,221.4239578,218.6037379,221.6342449,312.6398764,331.621272,353.5737425,381.9433088,365.9141139,356.3476833,359.3321998,209.895279,210.463337,210.463337,149.5649063,139.6591536,160.0407674,167.2346026
Non-Annex_I,Western_Africa,GAB,Gabon,1.A.5,Non-Specified,CO2,fossil,,,,,,,,,,,32.08521849,,,,,,,,,32.08521849,25.66817331,35.29373367,32.08521849,35.29373367,,,,,,,,,,,,,,,,,,,,,,,,10.00706901,10.00706901,10.00706901,7.51376505,6.50298885,7.452023722,7.786992317
Non-Annex_I,Western_Africa,GAB,Gabon,1.B.2,Oil and Natural Gas,CO2,fossil,112.931905,616.205005,701.5132562,3210.732132,3358.317977,4289.846758,4681.405525,4434.815844,4684.375412,5017.48245,4791.24158,4776.182884,4608.923006,4010.748056,5249.365901,6037.565999,4045.720767,3445.554802,3446.227751,5074.863764,5207.683702,3806.029643,3805.83478,3808.638779,3813.543777,4286.955766,4825.943249,4429.054361,5209.18723,4978.320669,5036.881156,5154.269415,4970.205574,5835.426126,5075.246692,4539.316026,3790.847007,3137.893711,3408.595728,3264.014428,3203.217946,2743.25549,2682.476201,2726.372546,2945.667931,3106.682088,2978.773648,2992.263667,2691.510769,2903.94057,2924.304943,2666.982455,2794.341809,2374.775487
